Point,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
384,2.369073416,4997.630927,14.51069247,-3.028460532,12.47815053,3.301543347,5.61250885,-0.951928871,-1.384008704,10.17050755,-0.577465875,1002.369073,6.23816E+14,0.840304732,5.638334749,-3.137466226,8.106584555,2.304435181,3.396614545,1.366790496
385,5.715975559,4994.284024,10.25449655,-1.281300066,13.280587,2.564999109,32.67237659,-1.879736356,-0.575634672,14.72395225,-2.578420963,1005.715976,6.22147E+14,2.661872067,9.019722155,-3.215905525,11.31588923,2.465243501,-0.247638145,0.97275073
386,0.765207237,4999.234793,7.003666256,2.284805273,7.756743169,2.391639291,0.585542116,2.831716361,-1.406286666,11.64401571,-0.13240646,1000.765207,6.24617E+14,-0.139808849,14.05562987,-1.471092741,10.10636915,9.64444085,9.960313788,-0.387253168
387,-0.610929156,5000.610929,10.11369144,0.066816529,9.567111055,1.154936082,0.373234433,1.979157461,1.584345029,6.205874829,-0.081366763,999.3890708,6.25306E+14,0.861573565,8.797391261,-1.07109362,9.374955258,9.996646017,5.388479884,-1.781910002
388,-1.73231895,5001.732319,8.873821325,-1.896111441,9.068946161,3.073378252,3.000928944,1.595531483,-1.029116952,13.73354746,2.174399545,998.2676811,6.25867E+14,-0.887429789,7.551454207,2.315814631,13.7657184,-4.122194091,5.028315782,1.181946607
389,0.184479842,4999.81552,9.076975462,-1.717049132,8.826511209,1.977764493,0.034032812,-1.955127152,1.293153296,10.40139937,-0.138013008,1000.18448,6.24908E+14,2.2942099,12.42021436,-3.230573557,13.69787847,1.194611963,-3.046226774,1.779614413
390,1.263886288,4998.736114,9.739058539,-3.496307935,11.46531256,0.954974031,1.597408549,3.294470286,1.721931375,14.3027284,1.531997457,1001.263886,6.24368E+14,1.730254617,13.81393289,1.387852144,7.191557582,13.18419025,1.295241921,2.981267096
391,5.78057485,4994.219425,15.5997061,0.272648496,10.49060659,1.476141459,33.4150456,0.624837921,-0.57359609,9.385002554,0.721780741,1005.780575,6.22115E+14,3.644123636,13.6953996,-1.854970645,12.52376537,2.620803058,15.04238247,1.020688929
392,-2.242193021,5002.242193,10.72538097,1.217010861,10.3218816,2.7275101,5.027429544,0.198155274,-0.279170784,15.43415247,0.760832911,997.757807,6.26122E+14,2.361715795,6.458719259,-1.361180602,10.03194904,2.06838368,4.872929844,1.110207071
393,5.067354313,4994.932646,7.727605362,0.739926318,11.72148974,3.509290473,25.67807973,-0.111473513,0.110442212,13.63827718,0.098435477,1005.067354,6.2247E+14,-1.047753552,9.2997161,1.833501583,10.50359451,14.37288011,11.77636571,1.132023995
394,-2.526493512,5002.526494,7.747760246,-0.749536998,14.43869492,2.213426766,6.383169466,0.008645402,-1.092485612,9.149396319,-3.524787303,997.4735065,6.26264E+14,0.141942266,11.17286705,-0.887376869,6.872263209,10.06652701,6.747138339,1.407517282
395,-0.878963222,5000.878963,10.68935158,2.361490587,11.40466238,2.860943529,0.772576346,-1.274149347,-1.206889194,5.864728099,-0.512544201,999.1210368,6.2544E+14,-1.787116642,13.44654498,0.317564339,7.843642199,7.162291507,-2.25009022,0.454672178
396,-1.525111235,5001.525111,15.20505493,-2.31334394,14.34661162,3.372278546,2.325964278,3.176032718,1.353871636,15.55936419,-3.102285306,998.4748888,6.25763E+14,-1.729287799,8.871572027,-2.115246572,7.077946116,4.949447962,1.828905021,-0.892536081
397,1.459926114,4998.540074,14.36671799,0.888376812,6.220439617,2.425997122,2.131384259,-1.499640069,-1.796204678,9.998396137,-0.403710558,1001.459926,6.2427E+14,2.772968572,14.14764212,1.570660246,10.71670483,4.263952785,9.091016004,1.686604529
398,6.181611863,4993.818388,15.49294771,0.623598725,11.21649041,2.566575817,38.21232523,3.278065485,-0.888519473,9.766704913,-2.641638575,1006.181612,6.21915E+14,0.16519318,10.75515929,-0.72152115,11.02972985,-2.544028116,6.457038979,0.703746179
399,1.316115473,4998.683885,7.409208703,-0.727890816,6.076221611,1.024594065,1.732159937,0.288639162,-0.499309671,11.14605343,-2.766307556,1001.316115,6.24342E+14,-1.444104938,12.07766071,1.753214443,13.76118033,8.888544953,-3.069675382,3.363347165
400,5.283992113,4994.716008,6.718548963,0.091118388,9.408461853,2.093044964,27.92057265,-0.930934019,1.117230631,12.51871999,1.318550927,1005.283992,6.22362E+14,-0.890129935,7.643218679,0.910539951,14.60761065,13.62819544,5.108179699,-1.827864564
401,1.896715688,4998.103284,7.300771693,-2.655582181,8.871042202,3.451039167,3.597530403,-0.42527701,-1.05430962,5.806506688,1.507207574,1001.896716,6.24052E+14,1.053707578,10.88029773,-3.384194361,10.92386441,9.891310836,-1.794113979,2.756628667
402,0.381338016,4999.618662,11.88042642,1.954652691,9.648994833,1.488200475,0.145418682,-1.162130542,2.012596783,12.99156694,1.018982664,1000.381338,6.24809E+14,2.678926065,13.08331034,-1.413467424,13.22993757,-1.051381266,-0.043032586,3.855083329
403,-2.153213909,5002.153214,9.842704265,-2.728423318,10.93381379,3.758260219,4.636330139,2.915237456,3.019910381,14.93830326,-1.194649796,997.8467861,6.26077E+14,-1.360902815,8.849641219,-3.211640898,10.02304485,-2.838186704,9.18701582,0.949035157
404,-4.095094828,5004.095095,7.611446433,-2.235805609,10.86786047,3.266443518,16.76980165,0.436374554,3.814997892,7.271641219,2.463193912,995.9049052,6.2705E+14,-0.594600504,12.52993631,2.263140343,10.85950819,10.96374205,1.003269868,2.873845626
405,4.059368806,4995.940631,12.28990063,-0.79567544,14.82660932,1.981564727,16.47847511,-1.643989002,1.425073568,11.98182523,-0.033327197,1004.059369,6.22973E+14,0.492756239,6.216533652,-0.55717516,6.077507888,-3.269232316,0.124431232,2.651152265
406,5.315856451,4994.684144,10.85480332,-0.409557185,11.11728941,3.346921837,28.25832981,1.831020082,0.706553096,6.136778739,1.943111276,1005.315856,6.22346E+14,2.230726481,12.25765291,-0.704695215,7.644985432,10.23734006,-4.100594463,0.342126362
407,7.319223054,4992.680777,11.5231362,-1.868763351,5.932957744,3.286912352,53.57102612,3.473129092,2.917193156,9.155895344,2.240864217,1007.319223,6.21348E+14,-0.850813701,11.95297829,2.531251897,7.577410568,12.19221767,-1.835250118,1.464819989
408,3.835335403,4996.164665,8.513377285,-1.208860624,10.85512469,2.760911578,14.70979766,3.441204718,0.026514644,13.05970352,-1.0092252,1003.835335,6.23085E+14,2.918781598,6.726514653,-1.285603993,7.584035602,-4.099967171,4.216847716,3.726427239
409,6.933964614,4993.066035,10.62489345,-2.55704569,7.902597086,2.512555103,48.07986527,0.888754922,-1.756085936,7.227661552,0.187792237,1006.933965,6.2154E+14,-1.904327201,12.48914101,1.747993251,8.736715096,4.51070469,3.399335247,-0.464403607
410,5.82557206,4994.174428,12.84108239,-1.957449387,14.11134459,2.604794326,33.93728983,0.330679762,3.769009663,15.11199794,2.564835933,1005.825572,6.22092E+14,-0.41537879,11.56046186,0.821923218,8.373860881,-2.016724246,8.643368271,-1.344244793
411,7.45925429,4992.540746,14.86328042,-0.581075478,8.564235393,3.033770282,55.64047456,1.2352544,2.992538894,12.94884615,2.516710023,1007.459254,6.21279E+14,1.969678561,15.22282126,-2.59277225,13.05138675,3.51763197,8.575735773,1.411272834
412,-4.310121583,5004.310122,6.859348225,1.892720806,8.712808325,1.186339874,18.57714806,3.177978481,2.466286748,11.99915752,-1.524325467,995.6898784,6.27158E+14,0.488807104,6.369957874,-3.319743828,13.41832074,2.622112444,-3.81800307,3.10742897
413,-3.2140558,5003.214056,10.81595594,0.598573934,12.02036232,2.693383644,10.33015469,-1.946598025,-1.077101364,11.76082471,-0.511012136,996.7859442,6.26609E+14,2.305459396,12.97101632,-1.24643825,8.400531685,10.73105625,8.504814012,1.611902084
414,1.22484688,4998.775153,8.884551243,1.81749317,8.115188053,3.27018371,1.50024988,-0.291692328,-1.845442989,15.51811338,0.854803841,1001.224847,6.24388E+14,-1.079259532,11.45908153,0.923042545,14.5975993,11.1340572,0.736830534,1.037295786
415,2.412432986,4997.587567,10.55677196,1.964708315,7.59239279,2.862413927,5.819832914,2.320138304,1.971038494,12.41601855,0.889888252,1002.412433,6.23795E+14,1.762362999,12.44502506,-2.734180391,11.73356844,-1.353139355,5.311287805,0.967643118
416,0.248472818,4999.751527,12.48086678,1.648681808,10.94903348,3.377891852,0.061738741,2.033556666,1.990470115,10.21324193,-0.473110937,1000.248473,6.24876E+14,-1.818302011,13.32872099,-0.856397095,14.00298485,4.632053942,6.574664555,-1.997577257
417,-3.795528196,5003.795528,6.411204886,0.630067936,10.93021894,1.693985793,14.40603429,2.960798109,2.857127592,14.53632467,1.932759368,996.2044718,6.269E+14,2.5835118,14.42909331,2.167346987,7.403958652,3.063196938,-3.177783867,2.298731229
418,-6.022399369,5006.022399,12.15409646,0.561472591,10.47738027,2.054892098,36.26929417,2.183539119,2.503290004,9.517569013,-3.169535954,993.9776006,6.28017E+14,3.471958524,8.638911663,0.650824993,6.993780178,2.826717312,15.63220099,2.286556853
419,-2.138399143,5002.138399,14.15994449,-1.292075223,10.6983791,2.116148203,4.572750896,-0.641738646,3.39210691,6.645860056,-1.07516451,997.8616009,6.2607E+14,3.650636547,11.8215901,-0.853391317,8.809716791,-0.651074174,15.19084358,1.099483011
420,4.06427334,4995.935727,14.75342693,2.588434868,14.6195114,1.018154106,16.51831778,1.053587736,1.994279354,15.37986845,2.410254074,1004.064273,6.2297E+14,-0.320273752,11.04068996,-2.788166514,14.18818409,15.19022897,14.72079242,3.844303245
421,-0.445888377,5000.445888,11.79337076,-1.954265016,10.39733561,0.967209584,0.198816445,1.039661336,2.962780653,12.10885381,-2.634564107,999.5541116,6.25223E+14,3.400948038,12.17403601,0.955975291,14.22033887,-3.727956881,0.178971025,-1.498264029
422,0.12003194,4999.879968,8.98908297,0.016277221,6.925179579,1.551386414,0.014407667,-1.642506046,3.875685004,13.57860736,2.517312197,1000.120032,6.2494E+14,1.674326071,10.19445579,1.246405318,11.94428844,3.557490251,-1.077185576,3.006023832
423,3.708152459,4996.291848,16.00603224,2.113901997,6.83127373,1.239047186,13.75039466,-0.582171173,3.649781215,14.21710771,-0.798299223,1003.708152,6.23148E+14,3.331348432,9.788468976,-1.543679769,11.09119831,-0.76062167,3.977672779,1.730853293
424,-1.153024857,5001.153025,13.06058585,0.453540523,9.588123509,3.613830447,1.329466321,2.527723062,-0.953623442,10.39002171,-1.592476505,998.8469751,6.25577E+14,1.279899475,14.0451077,-3.008434717,6.35452957,2.79715667,2.437890294,-0.1855423
425,-4.856177955,5004.856178,14.94630728,-0.452660587,6.650259929,1.859682669,23.58246433,-1.013900934,2.684304801,10.05319767,0.167068264,995.143822,6.27432E+14,-1.01591578,12.97678782,2.337344515,12.11162689,13.38227547,8.646705982,3.451726586
426,-2.961215203,5002.961215,15.97527732,-2.615965498,13.87895074,3.021694362,8.768795476,1.64755621,3.293583231,11.6326155,-0.793556222,997.0387848,6.26482E+14,-1.561250766,8.596526056,-2.94810636,11.77426009,11.0914858,0.882052886,-0.089266185
427,6.136123826,4993.863876,7.934526721,-0.11803716,11.9527852,2.987836154,37.6520156,-0.630812218,3.049766915,8.151301341,-2.846986288,1006.136124,6.21938E+14,0.053118167,12.61212767,0.057174361,12.46672814,13.23001529,1.473926,3.901108728
428,5.535878848,4994.464121,14.8636928,-1.75722458,13.70365344,2.765486787,30.64595462,2.993410221,1.526207051,11.94690043,-2.827397178,1005.535879,6.22237E+14,-0.786537876,8.994378622,-0.701246158,6.707024582,1.547628299,5.957883873,-0.102778772
429,1.827981703,4998.172018,13.23473349,0.023194852,8.526737609,1.335202626,3.341517108,-1.417145881,3.736832113,11.66551957,-2.950692898,1001.827982,6.24087E+14,1.536709812,11.84300482,-0.464577906,14.20491622,2.606156092,-3.008650452,0.886816141
430,-5.405805065,5005.405805,11.91718147,-3.068959073,8.979461034,3.174741045,29.22272841,2.60181236,1.992766895,14.77860151,0.123176348,994.5941949,6.27707E+14,1.43042729,7.573754522,-2.488734168,7.094389534,5.802767283,5.55637407,0.527427527
431,2.424290855,4997.575709,11.92866555,0.51902396,9.067768349,2.187052339,5.877186148,-0.180157485,-1.960668012,12.5535722,-2.1092728,1002.424291,6.23789E+14,-0.498035131,7.683178222,0.547350589,12.34668254,-1.701432196,6.401933328,3.23832838
432,1.431967804,4998.568032,6.671466919,-0.033699379,16.01000552,3.325951604,2.050531791,-1.50499147,3.25424123,9.289862817,-0.60612951,1001.431968,6.24284E+14,1.701485409,11.71766657,2.079001525,8.262927266,12.91322977,4.766772793,3.896058096
433,4.497719566,4995.50228,12.40750179,-1.843404554,12.45049309,3.704666225,20.2294813,0.03442491,-0.671176641,11.01102053,-0.109679966,1004.49772,6.22754E+14,3.869496956,9.014583935,-1.833703716,10.38207472,-1.873401316,6.782300179,-1.087149212
434,7.968537222,4992.031463,7.77280165,-1.458796909,13.32952088,2.921485728,63.49758546,3.320544117,2.455434215,8.281705605,-0.722781583,1007.968537,6.21025E+14,1.501361642,10.54335808,-2.763583214,12.32713768,4.391088383,6.858332388,-0.245941544
435,-2.761685276,5002.761685,13.26686817,2.651912971,10.00631444,1.723469472,7.626905565,0.057786107,-1.374686953,7.965430169,-0.304050313,997.2383147,6.26382E+14,2.979914815,8.315060338,0.4329522,14.03589615,9.892224434,10.76353206,-0.516576441
436,3.98690023,4996.0131,14.24221132,-0.82110564,8.896823787,3.839880243,15.89537344,0.4555193,-0.267503053,11.36682282,-0.46159251,1003.9869,6.23009E+14,2.313370006,10.69874621,-2.218016273,10.62968956,5.104049951,-0.043391733,-1.13847107
437,5.083430802,4994.916569,13.42438094,2.089372815,6.66266561,3.051921192,25.84126872,0.389639987,-0.055977892,13.37557979,-1.902444431,1005.083431,6.22462E+14,1.789813174,10.9637891,2.483167444,12.54725737,2.084134162,14.82973338,-0.956173224
438,7.507645979,4992.492354,10.17488442,0.418279181,6.268676033,1.691130667,56.36474815,2.098901525,-0.875318185,14.68375781,0.236481472,1007.507646,6.21255E+14,0.719605284,7.566973307,2.412957923,13.20567843,1.451430275,-1.061842832,0.150892112
439,6.471507844,4993.528492,11.76135806,-0.388740022,14.86083026,3.934780694,41.88041378,-1.778032089,1.63440329,14.07666332,0.884993281,1006.471508,6.21771E+14,1.487657458,11.82477846,-0.78183348,6.546647224,9.668590777,1.1159886,0.03337651
440,-2.13108138,5002.131081,12.4850313,-1.47561233,15.17415186,2.257313424,4.541507848,1.757118295,3.460106017,13.10779003,-2.821311965,997.8689186,6.26066E+14,-1.662891405,9.314313261,1.513474107,11.24861101,3.109233236,11.84168584,1.328515604
441,0.698415617,4999.301584,15.74334859,2.249773781,8.239084754,1.71335856,0.487784374,-1.441707647,3.432074346,10.57291643,1.905882269,1000.698416,6.24651E+14,-0.898152112,12.49519301,1.711683388,13.45777632,5.175342641,9.777359447,0.96873663
442,1.626110366,4998.37389,15.91363785,2.047338806,15.72075021,1.165356131,2.644234922,-0.125146732,2.170204782,14.25702512,-0.361127508,1001.62611,6.24187E+14,2.333231485,8.997580331,2.453286726,13.11990824,13.69893573,3.578304198,0.361807189
443,-4.862951511,5004.862952,13.59311312,2.567722408,13.33546905,3.359981492,23.64829739,0.92860497,-1.062681871,8.604603524,0.872603573,995.1370485,6.27435E+14,1.64934095,9.727826191,-2.716693571,14.55364711,9.720302813,2.020644249,3.72562247
444,3.128837623,4996.871162,14.86094994,-0.98324038,7.777600114,1.614085148,9.789624872,-1.037423594,2.984204432,10.60495579,-0.059849887,1003.128838,6.23437E+14,-1.842618968,11.11486481,2.851779902,11.20779637,12.64927248,-3.295254393,1.756315557
445,-0.238281932,5000.238282,7.596979148,-2.209110322,15.05973449,1.401902734,0.056778279,1.778691882,2.862683526,7.790853641,-1.209570746,999.7617181,6.25119E+14,1.708961035,12.63531128,-1.331771282,9.756604192,14.83383859,2.280408125,-1.375253386
446,7.087828412,4992.912172,16.20809478,2.203674888,15.91501319,2.536388972,50.2373116,2.210932952,3.382856225,9.043950874,-0.778032384,1007.087828,6.21464E+14,-1.122317451,9.054680515,-0.796036662,14.4153476,9.70746472,11.47268094,3.27097243
447,1.249064633,4998.750935,15.04761842,-1.075167208,9.909417354,2.075246302,1.560162458,2.142626614,-0.904956385,8.879423326,-2.036390047,1001.249065,6.24376E+14,1.192744761,8.330731683,-1.232790506,11.82489952,0.439607111,4.620622988,-1.750050997
448,-0.325019654,5000.32502,11.85790258,0.316024237,11.02872781,1.997993764,0.105637775,-1.397378507,-1.392542683,9.712748001,0.652690853,999.6749803,6.25163E+14,1.663049753,6.716502043,1.102411368,14.99445477,10.50924927,10.5641887,1.146545057
449,6.907495772,4993.092504,14.19389284,1.77289692,12.7592721,3.89974816,47.71349785,1.765312384,-0.583804672,8.147882738,2.740741068,1006.907496,6.21553E+14,3.538376298,15.95206334,-0.210386215,7.291846793,11.90656265,8.694674307,2.147048141
450,6.080282737,4993.919717,7.517750161,-1.261696784,14.25124694,2.552715615,36.96983817,-0.916365383,-0.511894694,12.31774073,-1.735867637,1006.080283,6.21965E+14,3.915082847,11.07856162,-2.903762437,6.482301021,2.890475624,0.831407174,0.46728278
451,-0.355858202,5000.355858,14.10150144,0.92992166,15.19559986,2.107316499,0.12663506,3.414624883,2.37468337,6.437877099,1.757778028,999.6441418,6.25178E+14,0.106369531,13.39948391,0.016538992,11.39553105,3.700830875,14.58760134,2.809350064
452,-1.009131922,5001.009132,9.513179015,-1.447923728,9.447880423,1.246387625,1.018347236,3.374952942,1.645208463,15.97365955,2.355511852,998.9908681,6.25505E+14,2.284481516,8.548125484,0.009243001,10.34962814,10.56500716,5.742010031,1.325143188
453,1.440032491,4998.559968,12.71274169,-2.794491378,11.13617934,2.417374637,2.073693574,3.616594776,3.720539851,12.91587988,2.835259202,1001.440032,6.2428E+14,-0.687646243,6.977896886,2.05514036,16.14828133,-2.53019061,8.966629718,3.621634362
454,-2.421911831,5002.421912,7.223044674,-0.439172311,6.541139411,3.068863321,5.865656915,0.480731249,2.454979046,14.79786531,-0.163034492,997.5780882,6.26212E+14,3.044611651,15.67577455,1.08248228,10.59547277,6.951808266,13.94790063,0.065200355
455,7.551065462,4992.448935,10.66602059,2.443351463,7.789501063,3.274010641,57.01858961,0.344544597,3.773066566,6.603221179,-2.734760001,1007.551065,6.21233E+14,-0.774633625,11.43987593,0.63616129,7.179205647,14.18254265,-0.397894884,2.579422509
456,-3.75781547,5003.757815,14.10650803,-1.296215025,6.876693676,3.770717808,14.1211771,-1.602840608,1.757225405,12.5216052,-2.821910132,996.2421845,6.26881E+14,-1.894219714,8.451593575,-1.039591327,8.124480296,12.5224552,16.35471526,-1.441294661
457,-3.643105112,5003.643105,10.91978989,2.952859488,12.58111321,2.241475857,13.27221485,2.226114843,-1.492940226,13.25012905,2.321449748,996.3568949,6.26824E+14,3.427888998,7.384332714,1.364304193,11.40268212,11.72249151,1.965149711,2.910059001
